Chromosome,Start,gene_name,gene_id,Strand
chr10,78033835,RPS24,ENSG00000138326.21,+
chr10,78033862,RPS24,ENSG00000138326.21,+
chr10,79068965,ZMIZ1,ENSG00000108175.19,+
chr10,79347468,PPIF,ENSG00000108179.14,+
chr10,79512532,EIF5AL1,ENSG00000253626.4,+
chr10,79610938,SFTPA1,ENSG00000122852.15,+
chr10,79610944,SFTPA1,ENSG00000122852.15,+
chr10,79703226,NUTM2B,ENSG00000188199.11,+
chr10,79703278,NUTM2B,ENSG00000188199.11,+
chr10,79826738,NUTM2E,ENSG00000228570.8,+
chr10,79841357,NUTM2E,ENSG00000228570.8,+
chr10,80078645,TMEM254,ENSG00000133678.14,+
chr10,80078664,TMEM254,ENSG00000133678.14,+
chr10,80078681,TMEM254,ENSG00000133678.14,+
chr10,80078691,TMEM254,ENSG00000133678.14,+
chr10,80131681,PLAC9,ENSG00000189129.14,+
chr10,80132590,PLAC9,ENSG00000189129.14,+
chr10,80132729,PLAC9,ENSG00000189129.14,+
chr10,80344744,DYDC2,ENSG00000133665.13,+
chr10,80344758,DYDC2,ENSG00000133665.13,+
chr10,80356296,DYDC2,ENSG00000133665.13,+
chr10,80356767,DYDC2,ENSG00000133665.13,+
chr10,80356780,DYDC2,ENSG00000133665.13,+
chr10,80407828,PRXL2A,ENSG00000122378.14,+
chr10,80408485,PRXL2A,ENSG00000122378.14,+
chr10,80408493,PRXL2A,ENSG00000122378.14,+
chr10,80408550,PRXL2A,ENSG00000122378.14,+
chr10,80413818,PRXL2A,ENSG00000122378.14,+
chr10,80419997,PRXL2A,ENSG00000122378.14,+
chr10,80454264,TSPAN14,ENSG00000108219.16,+
chr10,80454309,TSPAN14,ENSG00000108219.16,+
chr10,80454329,TSPAN14,ENSG00000108219.16,+
chr10,80454354,TSPAN14,ENSG00000108219.16,+
chr10,80459301,TSPAN14,ENSG00000108219.16,+
chr10,80489211,TSPAN14,ENSG00000108219.16,+
chr10,80537901,SH2D4B,ENSG00000178217.15,+
chr10,80540818,SH2D4B,ENSG00000178217.15,+
chr10,81875193,NRG3,ENSG00000185737.13,+
chr10,81875340,NRG3,ENSG00000185737.13,+
chr10,81877686,NRG3,ENSG00000185737.13,+
chr10,81877960,NRG3,ENSG00000185737.13,+
chr10,82738575,NRG3,ENSG00000185737.13,+
chr10,82799741,NRG3,ENSG00000185737.13,+
chr10,84139481,GHITM,ENSG00000165678.22,+
chr10,84139508,GHITM,ENSG00000165678.22,+
chr10,84139540,GHITM,ENSG00000165678.22,+
chr10,84139554,GHITM,ENSG00000165678.22,+
chr10,84139557,GHITM,ENSG00000165678.22,+
chr10,84139568,GHITM,ENSG00000165678.22,+
chr10,84139573,GHITM,ENSG00000165678.22,+
chr10,84139583,GHITM,ENSG00000165678.22,+
chr10,84139595,GHITM,ENSG00000165678.22,+
chr10,84139812,GHITM,ENSG00000165678.22,+
chr10,84173800,GPR15LG,ENSG00000188373.5,+
chr10,84194536,CDHR1,ENSG00000148600.15,+
chr10,84194649,CDHR1,ENSG00000148600.15,+
chr10,84230665,RGR,ENSG00000148604.15,+
chr10,84245037,RGR,ENSG00000148604.15,+
chr10,84245052,RGR,ENSG00000148604.15,+
chr10,84245078,RGR,ENSG00000148604.15,+
chr10,84245090,RGR,ENSG00000148604.15,+
chr10,84328585,CCSER2,ENSG00000107771.17,+
chr10,84328588,CCSER2,ENSG00000107771.17,+
chr10,84328662,CCSER2,ENSG00000107771.17,+
chr10,84424938,CCSER2,ENSG00000107771.17,+
chr10,86654517,OPN4,ENSG00000122375.13,+
chr10,86654546,OPN4,ENSG00000122375.13,+
chr10,86654616,ENSG00000289258,ENSG00000289258.1,+
chr10,86666786,LDB3,ENSG00000122367.21,+
chr10,86666791,LDB3,ENSG00000122367.21,+
chr10,86668506,LDB3,ENSG00000122367.21,+
chr10,86668507,LDB3,ENSG00000122367.21,+
chr10,86668510,LDB3,ENSG00000122367.21,+
chr10,86668526,LDB3,ENSG00000122367.21,+
chr10,86668567,LDB3,ENSG00000122367.21,+
chr10,86668612,LDB3,ENSG00000122367.21,+
chr10,86668662,LDB3,ENSG00000122367.21,+
chr10,86668691,LDB3,ENSG00000122367.21,+
chr10,86756618,BMPR1A,ENSG00000107779.15,+
chr10,86756649,BMPR1A,ENSG00000107779.15,+
chr10,86958598,SNCG,ENSG00000173267.14,+
chr10,86958629,SNCG,ENSG00000173267.14,+
chr10,86968481,ADIRF,ENSG00000148671.14,+
chr10,87020293,FAM25A,ENSG00000188100.9,+
chr10,87095195,SHLD2,ENSG00000122376.12,+
chr10,87095205,SHLD2,ENSG00000122376.12,+
chr10,87225447,NUTM2A,ENSG00000184923.12,+
chr10,87225499,NUTM2A,ENSG00000184923.12,+
chr10,87357719,NUTM2D,ENSG00000214562.15,+
chr10,87357743,NUTM2D,ENSG00000214562.15,+
chr10,87504874,MINPP1,ENSG00000107789.16,+
chr10,87504892,MINPP1,ENSG00000107789.16,+
chr10,87507832,MINPP1,ENSG00000107789.16,+
chr10,87659612,PAPSS2,ENSG00000198682.13,+
chr10,87659877,PAPSS2,ENSG00000198682.13,+
chr10,87862637,PTEN,ENSG00000171862.15,+
chr10,87863437,PTEN,ENSG00000171862.15,+
chr10,87863624,PTEN,ENSG00000171862.15,+
chr10,87863794,PTEN,ENSG00000171862.15,+
chr10,87864328,PTEN,ENSG00000171862.15,+
chr10,87863558,ENSG00000289051,ENSG00000289051.1,+
chr10,88586761,LIPJ,ENSG00000204022.9,+
chr10,88664440,LIPF,ENSG00000182333.15,+
chr10,88664441,LIPF,ENSG00000182333.15,+
chr10,88664457,LIPF,ENSG00000182333.15,+
chr10,88706248,LIPK,ENSG00000204021.5,+
chr10,88760019,LIPN,ENSG00000204020.6,+
chr10,88802729,LIPM,ENSG00000173239.14,+
chr10,88805978,LIPM,ENSG00000173239.14,+
chr10,88879733,STAMBPL1,ENSG00000138134.12,+
chr10,88880244,STAMBPL1,ENSG00000138134.12,+
chr10,88901074,STAMBPL1,ENSG00000138134.12,+
chr10,88986739,FAS,ENSG00000026103.25,+
chr10,88990558,FAS,ENSG00000026103.25,+
chr10,88990694,FAS,ENSG00000026103.25,+
chr10,88990695,FAS,ENSG00000026103.25,+
chr10,88990784,FAS,ENSG00000026103.25,+
chr10,88990797,FAS,ENSG00000026103.25,+
chr10,88990804,FAS,ENSG00000026103.25,+
chr10,88990826,FAS,ENSG00000026103.25,+
chr10,88990851,FAS,ENSG00000026103.25,+
chr10,88990876,FAS,ENSG00000026103.25,+
chr10,88990954,FAS,ENSG00000026103.25,+
chr10,88991013,FAS,ENSG00000026103.25,+
chr10,88991015,FAS,ENSG00000026103.25,+
chr10,88991427,FAS,ENSG00000026103.25,+
chr10,88991430,FAS,ENSG00000026103.25,+
chr10,88991437,FAS,ENSG00000026103.25,+
chr10,89283693,IFIT2,ENSG00000119922.11,+
chr10,89285012,IFIT2,ENSG00000119922.11,+
chr10,89285052,IFIT2,ENSG00000119922.11,+
chr10,89292521,IFIT2,ENSG00000119922.11,+
chr10,89302045,IFIT2,ENSG00000119922.11,+
chr10,89327306,IFIT3,ENSG00000119917.15,+
chr10,89327940,IFIT3,ENSG00000119917.15,+
chr10,89327981,IFIT3,ENSG00000119917.15,+
chr10,89327996,IFIT3,ENSG00000119917.15,+
chr10,89329230,IFIT3,ENSG00000119917.15,+
chr10,89332483,IFIT3,ENSG00000119917.15,+
chr10,89332488,IFIT3,ENSG00000119917.15,+
chr10,89332511,IFIT3,ENSG00000119917.15,+
chr10,89334372,IFIT3,ENSG00000119917.15,+
chr10,89336940,IFIT3,ENSG00000119917.15,+
chr10,89378055,IFIT1B,ENSG00000204010.3,+
chr10,89392545,IFIT1,ENSG00000185745.10,+
chr10,89392622,IFIT1,ENSG00000185745.10,+
chr10,89414567,IFIT5,ENSG00000152778.10,+
chr10,89414747,IFIT5,ENSG00000152778.10,+
chr10,89414761,IFIT5,ENSG00000152778.10,+
chr10,89701589,KIF20B,ENSG00000138182.15,+
chr10,89701609,KIF20B,ENSG00000138182.15,+
chr10,90871951,RPP30,ENSG00000148688.14,+
chr10,90871973,RPP30,ENSG00000148688.14,+
chr10,91163011,PCGF5,ENSG00000180628.15,+
chr10,91220150,PCGF5,ENSG00000180628.15,+
chr10,91220662,PCGF5,ENSG00000180628.15,+
chr10,91410284,HECTD2,ENSG00000165338.17,+
chr10,91410343,HECTD2,ENSG00000165338.17,+
chr10,91484107,HECTD2,ENSG00000165338.17,+
chr10,91798425,TNKS2,ENSG00000107854.7,+
chr10,91923769,BTAF1,ENSG00000095564.15,+
chr10,92291166,MARCHF5,ENSG00000198060.10,+
chr10,92574104,KIF11,ENSG00000138160.7,+
chr10,92591732,KIF11,ENSG00000138160.7,+
chr10,92593129,KIF11,ENSG00000138160.7,+
chr10,92689954,HHEX,ENSG00000152804.11,+
chr10,92691819,HHEX,ENSG00000152804.11,+
chr10,92692031,HHEX,ENSG00000152804.11,+
chr10,92826830,EXOC6,ENSG00000138190.17,+
chr10,92831177,EXOC6,ENSG00000138190.17,+
chr10,92834712,EXOC6,ENSG00000138190.17,+
chr10,92848467,EXOC6,ENSG00000138190.17,+
chr10,92848484,EXOC6,ENSG00000138190.17,+
chr10,92848519,EXOC6,ENSG00000138190.17,+
chr10,93060797,CYP26C1,ENSG00000187553.10,+
chr10,93073474,CYP26A1,ENSG00000095596.12,+
chr10,93073892,CYP26A1,ENSG00000095596.12,+
chr10,93496611,CEP55,ENSG00000138180.16,+
chr10,93566664,FFAR4,ENSG00000186188.11,+
chr10,93566681,FFAR4,ENSG00000186188.11,+
chr10,93612536,PDE6C,ENSG00000095464.10,+
chr10,93757850,LGI1,ENSG00000108231.14,+
chr10,93757912,LGI1,ENSG00000108231.14,+
chr10,93757935,LGI1,ENSG00000108231.14,+
chr10,93757937,LGI1,ENSG00000108231.14,+
chr10,93757970,LGI1,ENSG00000108231.14,+
chr10,93758027,LGI1,ENSG00000108231.14,+
chr10,93758075,LGI1,ENSG00000108231.14,+
chr10,93758144,LGI1,ENSG00000108231.14,+
chr10,93893972,SLC35G1,ENSG00000176273.15,+
chr10,93893977,SLC35G1,ENSG00000176273.15,+
chr10,93993930,PLCE1,ENSG00000138193.17,+
chr10,93994033,PLCE1,ENSG00000138193.17,+
chr10,94089039,PLCE1,ENSG00000138193.17,+
chr10,94089094,PLCE1,ENSG00000138193.17,+
chr10,94402540,TBC1D12,ENSG00000108239.9,+
chr10,94545328,HELLS,ENSG00000119969.16,+
chr10,94545787,HELLS,ENSG00000119969.16,+
chr10,94545921,HELLS,ENSG00000119969.16,+
chr10,94683728,CYP2C18,ENSG00000108242.13,+
chr10,94683774,CYP2C18,ENSG00000108242.13,+
chr10,94688153,ENSG00000276490,ENSG00000276490.1,+
chr10,94762680,CYP2C19,ENSG00000165841.11,+
chr10,94938657,CYP2C9,ENSG00000138109.11,+
chr10,95194237,ACSM6,ENSG00000173124.15,+
chr10,95711778,ENTPD1,ENSG00000138185.20,+
chr10,95755651,ENTPD1,ENSG00000138185.20,+
chr10,95755751,ENTPD1,ENSG00000138185.20,+
chr10,95756162,ENTPD1,ENSG00000138185.20,+
chr10,95860547,ENSG00000270099,ENSG00000270099.1,+
chr10,95907964,CC2D2B,ENSG00000188649.16,+
chr10,95907974,CC2D2B,ENSG00000188649.16,+
chr10,95911253,CC2D2B,ENSG00000188649.16,+
chr10,96000111,CC2D2B,ENSG00000188649.16,+
chr10,96000125,CC2D2B,ENSG00000188649.16,+
chr10,96043393,CCNJ,ENSG00000107443.16,+
chr10,96043582,CCNJ,ENSG00000107443.16,+
chr10,96129714,ZNF518A,ENSG00000177853.15,+
chr10,96130055,ZNF518A,ENSG00000177853.15,+
chr10,96130296,ZNF518A,ENSG00000177853.15,+
chr10,96304408,DNTT,ENSG00000107447.8,+
chr10,96304433,DNTT,ENSG00000107447.8,+
chr10,96832259,LCOR,ENSG00000196233.14,+
chr10,96832263,LCOR,ENSG00000196233.14,+
chr10,96832280,LCOR,ENSG00000196233.14,+
chr10,96832281,LCOR,ENSG00000196233.14,+
chr10,96832297,LCOR,ENSG00000196233.14,+
chr10,96832302,LCOR,ENSG00000196233.14,+
chr10,96832318,LCOR,ENSG00000196233.14,+
chr10,96832905,LCOR,ENSG00000196233.14,+
chr10,96832954,LCOR,ENSG00000196233.14,+
chr10,96832979,LCOR,ENSG00000196233.14,+
chr10,96833024,LCOR,ENSG00000196233.14,+
chr10,96833031,LCOR,ENSG00000196233.14,+
chr10,97319270,FRAT1,ENSG00000165879.9,+
chr10,97426190,PGAM1,ENSG00000171314.9,+
chr10,97446169,ZDHHC16,ENSG00000171307.19,+
chr10,97446174,ZDHHC16,ENSG00000171307.19,+
chr10,97446196,ZDHHC16,ENSG00000171307.19,+
chr10,97446201,ZDHHC16,ENSG00000171307.19,+
chr10,97446203,ZDHHC16,ENSG00000171307.19,+
chr10,97446209,ZDHHC16,ENSG00000171307.19,+
chr10,97498923,UBTD1,ENSG00000165886.5,+
chr10,97572498,ANKRD2,ENSG00000165887.12,+
chr10,97572778,ANKRD2,ENSG00000165887.12,+
chr10,97584342,HOGA1,ENSG00000241935.9,+
chr10,97584388,HOGA1,ENSG00000241935.9,+
chr10,97584373,ENSG00000249967,ENSG00000249967.1,+
chr10,97589720,C10orf62,ENSG00000203942.5,+
chr10,97640670,PI4K2A,ENSG00000155252.14,+
chr10,97713729,MARVELD1,ENSG00000155254.13,+
chr10,97737120,ZFYVE27,ENSG00000155256.18,+
chr10,97737122,ZFYVE27,ENSG00000155256.18,+
chr10,97737127,ZFYVE27,ENSG00000155256.18,+
chr10,97737139,ZFYVE27,ENSG00000155256.18,+
chr10,97849842,GOLGA7B,ENSG00000155265.12,+
chr10,98134623,R3HCC1L,ENSG00000166024.14,+
chr10,98134656,R3HCC1L,ENSG00000166024.14,+
chr10,98162882,R3HCC1L,ENSG00000166024.14,+
chr10,98163286,R3HCC1L,ENSG00000166024.14,+
chr10,99329355,CNNM1,ENSG00000119946.12,+
chr10,99532941,NKX2-3,ENSG00000119919.12,+
chr10,99659508,ENTPD7,ENSG00000198018.7,+
chr10,99732233,CUTC,ENSG00000119929.13,+
chr10,99782639,ABCC2,ENSG00000023839.12,+
chr10,100347232,SCD,ENSG00000099194.6,+
chr10,100463008,WNT8B,ENSG00000075290.8,+
chr10,100535942,HIF1AN,ENSG00000166135.14,+
chr10,100735395,PAX2,ENSG00000075891.24,+
chr10,100745581,PAX2,ENSG00000075891.24,+
chr10,100745710,PAX2,ENSG00000075891.24,+
chr10,100746219,PAX2,ENSG00000075891.24,+
chr10,100912962,SLF2,ENSG00000119906.13,+
chr10,100912978,SLF2,ENSG00000119906.13,+
chr10,100912995,SLF2,ENSG00000119906.13,+
chr10,100969503,SEMA4G,ENSG00000095539.16,+
chr10,100972539,SEMA4G,ENSG00000095539.16,+
chr10,100972711,SEMA4G,ENSG00000095539.16,+
chr10,100987366,TWNK,ENSG00000107815.10,+
chr10,100987535,TWNK,ENSG00000107815.10,+
chr10,100987542,TWNK,ENSG00000107815.10,+
chr10,100987549,TWNK,ENSG00000107815.10,+
chr10,100997071,LZTS2,ENSG00000107816.17,+
chr10,100999475,LZTS2,ENSG00000107816.17,+
chr10,100999807,LZTS2,ENSG00000107816.17,+
chr10,101031233,SFXN3,ENSG00000107819.15,+
chr10,101032410,SFXN3,ENSG00000107819.15,+
chr10,101032413,SFXN3,ENSG00000107819.15,+
chr10,101061988,KAZALD1,ENSG00000107821.15,+
chr10,101131299,TLX1,ENSG00000107807.13,+
chr10,101131303,TLX1,ENSG00000107807.13,+
chr10,101354032,BTRC,ENSG00000166167.18,+
chr10,101354106,BTRC,ENSG00000166167.18,+
chr10,101354164,BTRC,ENSG00000166167.18,+
chr10,101588308,DPCD,ENSG00000166171.13,+
chr10,101588320,DPCD,ENSG00000166171.13,+
chr10,101588324,DPCD,ENSG00000166171.13,+
chr10,102065348,HPS6,ENSG00000166189.8,+
chr10,102132993,PPRC1,ENSG00000148840.11,+
chr10,102133039,PPRC1,ENSG00000148840.11,+
chr10,102141491,PPRC1,ENSG00000148840.11,+
chr10,102152175,NOLC1,ENSG00000166197.17,+
chr10,102152388,NOLC1,ENSG00000166197.17,+
chr10,102152403,NOLC1,ENSG00000166197.17,+
chr10,102226298,ELOVL3,ENSG00000119915.5,+
chr10,102245370,GBF1,ENSG00000107862.7,+
chr10,102245497,GBF1,ENSG00000107862.7,+
chr10,102245520,GBF1,ENSG00000107862.7,+
chr10,102245531,GBF1,ENSG00000107862.7,+
chr10,102245670,GBF1,ENSG00000107862.7,+
chr10,102394109,NFKB2,ENSG00000077150.21,+
chr10,102394502,NFKB2,ENSG00000077150.21,+
chr10,102395692,NFKB2,ENSG00000077150.21,+
chr10,102395704,NFKB2,ENSG00000077150.21,+
chr10,102420835,FBXL15,ENSG00000107872.14,+
chr10,102461394,MFSD13A,ENSG00000138111.14,+
chr10,102461412,MFSD13A,ENSG00000138111.14,+
chr10,102503971,SUFU,ENSG00000107882.12,+
chr10,102504006,SUFU,ENSG00000107882.12,+
chr10,102504078,SUFU,ENSG00000107882.12,+
chr10,102642502,TRIM8,ENSG00000171206.16,+
chr10,102644478,TRIM8,ENSG00000171206.16,+
chr10,102644494,TRIM8,ENSG00000171206.16,+
chr10,102714635,SFXN2,ENSG00000156398.13,+
chr10,102743947,WBP1L,ENSG00000166272.18,+
chr10,102776248,WBP1L,ENSG00000166272.18,+
chr10,102854258,BORCS7,ENSG00000166275.16,+
chr10,102854261,BORCS7,ENSG00000166275.16,+
chr10,102854271,BORCS7-ASMT,ENSG00000270316.1,+
chr10,102869469,AS3MT,ENSG00000214435.9,+
chr10,102918293,CNNM2,ENSG00000148842.18,+
chr10,102918316,CNNM2,ENSG00000148842.18,+
chr10,102918356,CNNM2,ENSG00000148842.18,+
chr10,103245886,RPEL1,ENSG00000235376.5,+
chr10,103277137,INA,ENSG00000148798.11,+
chr10,103367971,TAF5,ENSG00000148835.12,+
chr10,103367975,TAF5,ENSG00000148835.12,+
chr10,103396625,PDCD11,ENSG00000148843.15,+
chr10,103493704,NEURL1,ENSG00000107954.11,+
chr10,103967139,SLK,ENSG00000065613.15,+
chr10,103967200,SLK,ENSG00000065613.15,+
chr10,104122057,SFR1,ENSG00000156384.15,+
chr10,104122170,SFR1,ENSG00000156384.15,+
chr10,104254193,GSTO1,ENSG00000148834.13,+
chr10,104254709,GSTO1,ENSG00000148834.13,+
chr10,104254891,GSTO1,ENSG00000148834.13,+
chr10,104268872,GSTO2,ENSG00000065621.15,+
chr10,104269183,GSTO2,ENSG00000065621.15,+
chr10,104275161,GSTO2,ENSG00000065621.15,+
chr10,104353832,CFAP58,ENSG00000120051.15,+
chr10,104376854,CFAP58,ENSG00000120051.15,+
chr10,104641289,SORCS3,ENSG00000156395.14,+
chr10,110005803,ADD3,ENSG00000148700.15,+
chr10,110007963,ADD3,ENSG00000148700.15,+
chr10,110007983,ADD3,ENSG00000148700.15,+
chr10,110207604,MXI1,ENSG00000119950.21,+
chr10,110210230,MXI1,ENSG00000119950.21,+
chr10,110225992,MXI1,ENSG00000119950.21,+
chr10,110226083,MXI1,ENSG00000119950.21,+
chr10,110226589,MXI1,ENSG00000119950.21,+
chr10,110226804,MXI1,ENSG00000119950.21,+
chr10,110226810,MXI1,ENSG00000119950.21,+
chr10,110226816,MXI1,ENSG00000119950.21,+
chr10,110226850,MXI1,ENSG00000119950.21,+
chr10,110226854,MXI1,ENSG00000119950.21,+
chr10,110226994,MXI1,ENSG00000119950.21,+
chr10,110227073,MXI1,ENSG00000119950.21,+
chr10,110227086,MXI1,ENSG00000119950.21,+
chr10,110227136,MXI1,ENSG00000119950.21,+
chr10,110227178,MXI1,ENSG00000119950.21,+
chr10,110227182,MXI1,ENSG00000119950.21,+
chr10,110227317,MXI1,ENSG00000119950.21,+
chr10,110227339,MXI1,ENSG00000119950.21,+
chr10,110227345,MXI1,ENSG00000119950.21,+
chr10,110227412,MXI1,ENSG00000119950.21,+
chr10,110227477,MXI1,ENSG00000119950.21,+
chr10,110227509,MXI1,ENSG00000119950.21,+
chr10,110227678,MXI1,ENSG00000119950.21,+
chr10,110497906,DUSP5,ENSG00000138166.6,+
chr10,110567694,SMC3,ENSG00000108055.11,+
chr10,110644335,RBM20,ENSG00000203867.8,+
chr10,110871794,PDCD4,ENSG00000150593.18,+
chr10,110871927,PDCD4,ENSG00000150593.18,+
chr10,110919366,SHOC2,ENSG00000108061.13,+
chr10,110919574,SHOC2,ENSG00000108061.13,+
chr10,110919575,SHOC2,ENSG00000108061.13,+
chr10,110919587,SHOC2,ENSG00000108061.13,+
chr10,110919588,SHOC2,ENSG00000108061.13,+
chr10,110919590,SHOC2,ENSG00000108061.13,+
chr10,110919592,SHOC2,ENSG00000108061.13,+
chr10,110919599,SHOC2,ENSG00000108061.13,+
chr10,110919602,SHOC2,ENSG00000108061.13,+
chr10,110919603,SHOC2,ENSG00000108061.13,+
chr10,110919606,SHOC2,ENSG00000108061.13,+
chr10,110919618,SHOC2,ENSG00000108061.13,+
chr10,111077028,ADRA2A,ENSG00000150594.7,+
chr10,112283399,TECTB,ENSG00000119913.6,+
chr10,112283430,TECTB,ENSG00000119913.6,+
chr10,112283655,TECTB,ENSG00000119913.6,+
chr10,112374115,ACSL5,ENSG00000197142.11,+
chr10,112375234,ACSL5,ENSG00000197142.11,+
chr10,112376197,ACSL5,ENSG00000197142.11,+
chr10,112376204,ACSL5,ENSG00000197142.11,+
chr10,112376220,ACSL5,ENSG00000197142.11,+
chr10,112447033,VTI1A,ENSG00000151532.15,+
chr10,112447214,VTI1A,ENSG00000151532.15,+
chr10,112447257,VTI1A,ENSG00000151532.15,+
chr10,112950246,TCF7L2,ENSG00000148737.18,+
chr10,112950249,TCF7L2,ENSG00000148737.18,+
chr10,112950451,TCF7L2,ENSG00000148737.18,+
chr10,112950585,TCF7L2,ENSG00000148737.18,+
chr10,112950659,TCF7L2,ENSG00000148737.18,+
chr10,112950663,TCF7L2,ENSG00000148737.18,+
chr10,112950756,TCF7L2,ENSG00000148737.18,+
chr10,113125535,TCF7L2,ENSG00000148737.18,+
chr10,113126689,TCF7L2,ENSG00000148737.18,+
chr10,113126847,TCF7L2,ENSG00000148737.18,+
chr10,113550836,HABP2,ENSG00000148702.15,+
chr10,113553052,HABP2,ENSG00000148702.15,+
chr10,113679161,CASP7,ENSG00000165806.21,+
chr10,113679203,CASP7,ENSG00000165806.21,+
chr10,113679668,CASP7,ENSG00000165806.21,+
chr10,113679911,CASP7,ENSG00000165806.21,+
chr10,113679939,CASP7,ENSG00000165806.21,+
chr10,113691971,CASP7,ENSG00000165806.21,+
chr10,113709260,CASP7,ENSG00000165806.21,+
chr10,113709344,CASP7,ENSG00000165806.21,+
chr10,113751309,PLEKHS1,ENSG00000148735.16,+
chr10,113751681,PLEKHS1,ENSG00000148735.16,+
chr10,113764818,PLEKHS1,ENSG00000148735.16,+
chr10,113854660,NHLRC2,ENSG00000196865.4,+
chr10,114043865,ADRB1,ENSG00000043591.6,+
chr10,114179269,TDRD1,ENSG00000095627.10,+
chr10,114179352,TDRD1,ENSG00000095627.10,+
chr10,114179589,TDRD1,ENSG00000095627.10,+
chr10,114239253,VWA2,ENSG00000165816.13,+
chr10,114239355,VWA2,ENSG00000165816.13,+
chr10,114821743,FHIP2A,ENSG00000151553.16,+
chr10,114821769,FHIP2A,ENSG00000151553.16,+
chr10,114821779,FHIP2A,ENSG00000151553.16,+
chr10,114938194,TRUB1,ENSG00000165832.6,+
chr10,115093364,ATRNL1,ENSG00000107518.18,+
chr10,115093462,ATRNL1,ENSG00000107518.18,+
chr10,116324447,CCDC172,ENSG00000182645.6,+
chr10,116427846,PNLIPRP3,ENSG00000203837.5,+
chr10,116545930,PNLIP,ENSG00000175535.6,+
chr10,116590958,PNLIPRP1,ENSG00000187021.15,+
chr10,116590968,PNLIPRP1,ENSG00000187021.15,+
chr10,116591129,PNLIPRP1,ENSG00000187021.15,+
chr10,116620952,PNLIPRP2,ENSG00000266200.8,+
chr10,116849498,ENO4,ENSG00000188316.15,+
chr10,116849511,ENO4,ENSG00000188316.15,+
chr10,117197488,KCNK18,ENSG00000186795.1,+
chr10,117241113,SLC18A2,ENSG00000165646.14,+
chr10,117542444,EMX2,ENSG00000170370.12,+
chr10,117542745,EMX2,ENSG00000170370.12,+
chr10,119029713,NANOS1,ENSG00000188613.7,+
chr10,119104085,DENND10,ENSG00000119979.18,+
chr10,119104112,DENND10,ENSG00000119979.18,+
chr10,119104116,DENND10,ENSG00000119979.18,+
chr10,119207570,GRK5,ENSG00000198873.12,+
chr10,119651379,BAG3,ENSG00000151929.10,+
chr10,119726049,INPP5F,ENSG00000198825.15,+
chr10,119726053,INPP5F,ENSG00000198825.15,+
chr10,119726161,INPP5F,ENSG00000198825.15,+
chr10,119726245,INPP5F,ENSG00000198825.15,+
chr10,119726529,INPP5F,ENSG00000198825.15,+
chr10,119750876,INPP5F,ENSG00000198825.15,+
chr10,119818726,INPP5F,ENSG00000198825.15,+
chr10,119819295,INPP5F,ENSG00000198825.15,+
chr10,119892706,SEC23IP,ENSG00000107651.15,+
chr10,119892729,SEC23IP,ENSG00000107651.15,+
chr10,120457226,PLPP4,ENSG00000203805.11,+
chr10,120851361,WDR11,ENSG00000120008.16,+
chr10,121989162,TACC2,ENSG00000138162.19,+
chr10,121989193,TACC2,ENSG00000138162.19,+
chr10,121989205,TACC2,ENSG00000138162.19,+
chr10,122021935,TACC2,ENSG00000138162.19,+
chr10,122113038,TACC2,ENSG00000138162.19,+
chr10,122126713,TACC2,ENSG00000138162.19,+
chr10,122163425,TACC2,ENSG00000138162.19,+
chr10,122163589,TACC2,ENSG00000138162.19,+
chr10,122163773,TACC2,ENSG00000138162.19,+
chr10,122163843,TACC2,ENSG00000138162.19,+
chr10,122271295,BTBD16,ENSG00000138152.10,+
chr10,122374707,PLEKHA1,ENSG00000107679.15,+
chr10,122374759,PLEKHA1,ENSG00000107679.15,+
chr10,122386608,PLEKHA1,ENSG00000107679.15,+
chr10,122393104,PLEKHA1,ENSG00000107679.15,+
chr10,122393127,PLEKHA1,ENSG00000107679.15,+
chr10,122454652,ARMS2,ENSG00000254636.1,+
chr10,122458550,HTRA1,ENSG00000166033.13,+
chr10,122461552,HTRA1,ENSG00000166033.13,+
chr10,122560664,DMBT1,ENSG00000187908.20,+
chr10,122560684,DMBT1,ENSG00000187908.20,+
chr10,122560753,DMBT1,ENSG00000187908.20,+
chr10,122560770,DMBT1,ENSG00000187908.20,+
chr10,122672849,SPADH,ENSG00000286135.1,+
chr10,122910609,FAM24A,ENSG00000203795.3,+
chr10,122980039,PSTK,ENSG00000179988.15,+
chr10,122980400,PSTK,ENSG00000179988.15,+
chr10,122980479,PSTK,ENSG00000179988.15,+
chr10,123008978,ACADSB,ENSG00000196177.13,+
chr10,123009005,ACADSB,ENSG00000196177.13,+
chr10,123135969,HMX3,ENSG00000188620.11,+
chr10,123148135,HMX2,ENSG00000188816.4,+
chr10,123154401,BUB3,ENSG00000154473.18,+
chr10,123154414,BUB3,ENSG00000154473.18,+
chr10,123666354,GPR26,ENSG00000154478.4,+
chr10,124461822,LHPP,ENSG00000107902.14,+
chr10,124461833,LHPP,ENSG00000107902.14,+
chr10,124461842,LHPP,ENSG00000107902.14,+
chr10,124801818,ABRAXAS2,ENSG00000165660.8,+
chr10,124942122,ZRANB1,ENSG00000019995.6,+
chr10,125719702,EDRF1,ENSG00000107938.18,+
chr10,125719708,EDRF1,ENSG00000107938.18,+
chr10,125823545,BCCIP,ENSG00000107949.17,+
chr10,125896563,FANK1,ENSG00000203780.12,+
chr10,125974894,FANK1,ENSG00000203780.12,+
