,Chromosome,Start,gene_name,gene_id,Strand,PC-3
46505,chr19,54137761,CNOT3,ENSG00000088038.20,+,37.0625
50723,chr22,37746232,TRIOBP,ENSG00000100106.22,+,37.0625
42484,chr17,7614897,FXR2,ENSG00000129245.13,-,37.0625
32541,chr12,131894621,ULK1,ENSG00000177169.10,+,37.0625
8304,chr2,200963660,ORC2,ENSG00000115942.9,-,37.0625
7592,chr2,74482996,CCDC142,ENSG00000135637.14,-,37.0625
46779,chr19,913245,R3HDM4,ENSG00000198858.10,-,37.0625
43708,chr17,76353916,PRPSAP1,ENSG00000161542.17,-,37.0625
22909,chr8,31033715,PURG,ENSG00000172733.12,-,37.0625
53236,chrX,77786216,ATRX,ENSG00000085224.23,-,37.09375
26,chr1,1512161,ATAD3A,ENSG00000197785.14,+,37.09375
8089,chr2,169573865,FASTKD1,ENSG00000138399.18,-,37.09375
16518,chr5,180802806,MGAT1,ENSG00000131446.17,-,37.09375
7473,chr2,64653913,SERTAD2,ENSG00000179833.4,-,37.09375
19477,chr7,43758679,BLVRA,ENSG00000106605.11,+,37.09375
22984,chr8,42843305,THAP1,ENSG00000131931.8,-,37.09375
5973,chr2,112542464,POLR1B,ENSG00000125630.16,+,37.09375
23822,chr9,36036912,RECK,ENSG00000122707.12,+,37.125
45478,chr19,18919714,DDX49,ENSG00000105671.12,+,37.125
22517,chr8,141128620,DENND3,ENSG00000105339.11,+,37.125
15707,chr5,65624296,TRIM23,ENSG00000113595.15,-,37.125
912,chr1,45803611,MAST2,ENSG00000086015.23,+,37.125
16292,chr5,150759035,DCTN4,ENSG00000132912.13,-,37.125
15246,chr5,168291644,WWC1,ENSG00000113645.15,+,37.15625
36269,chr14,64503838,ZBTB25,ENSG00000089775.12,-,37.15625
3338,chr1,32964809,RNF19B,ENSG00000116514.17,-,37.15625
27984,chr11,31369859,DNAJC24,ENSG00000170946.15,+,37.15625
16613,chr6,11093833,SMIM13,ENSG00000224531.6,+,37.1875
18765,chr6,109440628,PPIL6,ENSG00000185250.16,-,37.1875
9309,chr3,49674350,APEH,ENSG00000164062.13,+,37.1875
20268,chr7,140672944,ADCK2,ENSG00000133597.11,+,37.1875
24188,chr9,120793466,B3GALT9,ENSG00000214654.9,+,37.1875
3571,chr1,47314147,STIL,ENSG00000123473.17,-,37.1875
38194,chr15,83011641,C15orf40,ENSG00000169609.14,-,37.1875
17361,chr6,73696202,CD109,ENSG00000156535.15,+,37.1875
26053,chr10,74176651,ADK,ENSG00000156110.15,+,37.1875
9483,chr3,66221000,SLC25A26,ENSG00000144741.19,+,37.21875
1075,chr1,64745074,RAVER2,ENSG00000162437.15,+,37.21875
30321,chr11,65900419,FOSL1,ENSG00000175592.9,-,37.21875
42286,chr17,2336457,TSR1,ENSG00000167721.11,-,37.21875
37922,chr15,64381420,ENSG00000259316,ENSG00000259316.12,-,37.21875
35204,chr14,55271420,FBXO34,ENSG00000178974.11,+,37.21875
43310,chr17,49414905,PHB1,ENSG00000167085.14,-,37.21875
47935,chr19,46746450,STRN4,ENSG00000090372.15,-,37.25
41700,chr17,57085245,AKAP1,ENSG00000121057.13,+,37.25
5496,chr2,48314681,FOXN2,ENSG00000170802.17,+,37.25
30154,chr11,62591523,TUT1,ENSG00000149016.16,-,37.25
13681,chr4,102760933,MANBA,ENSG00000109323.11,-,37.25
29523,chr11,3379146,ZNF195,ENSG00000005801.18,-,37.25
12312,chr4,51843152,DCUN1D4,ENSG00000109184.15,+,37.25
32100,chr12,93467513,MRPL42,ENSG00000198015.14,+,37.25
42335,chr17,4143030,ZZEF1,ENSG00000074755.15,-,37.25
1147,chr1,74198240,FPGT,ENSG00000254685.8,+,37.25
31583,chr12,49323243,TROAP,ENSG00000135451.13,+,37.28125
14454,chr5,70049685,SMN2,ENSG00000205571.15,+,37.28125
10418,chr3,8963472,RAD18,ENSG00000070950.10,-,37.28125
18816,chr6,116668766,ZUP1,ENSG00000153975.10,-,37.28125
11386,chr3,128123812,RUVBL1,ENSG00000175792.12,-,37.28125
35940,chr14,22929408,PRMT5,ENSG00000100462.16,-,37.28125
10985,chr3,53130453,RFT1,ENSG00000163933.10,-,37.28125
36011,chr14,24242613,TINF2,ENSG00000092330.19,-,37.3125
44038,chr18,22933327,RBBP8,ENSG00000101773.19,+,37.3125
39610,chr16,88857085,TRAPPC2L,ENSG00000167515.11,+,37.3125
17197,chr6,43576184,POLH,ENSG00000170734.12,+,37.3125
36508,chr14,93333092,BTBD7,ENSG00000011114.15,-,37.3125
5560,chr2,62196114,B3GNT2,ENSG00000170340.11,+,37.3125
9797,chr3,124730451,UMPS,ENSG00000114491.14,+,37.3125
19283,chr7,17298651,AHR,ENSG00000106546.14,+,37.3125
9995,chr3,139344019,MRPS22,ENSG00000175110.14,+,37.3125
16661,chr6,17600405,FAM8A1,ENSG00000137414.7,+,37.3125
13104,chr4,2262109,MXD4,ENSG00000123933.17,-,37.34375
37632,chr15,40565011,CCDC32,ENSG00000128891.17,-,37.34375
29408,chr11,207383,BET1L,ENSG00000177951.18,-,37.34375
28658,chr11,66843440,RCE1,ENSG00000173653.8,+,37.34375
25060,chr9,92115413,SPTLC1,ENSG00000090054.16,-,37.34375
23875,chr9,69035749,ENSG00000285130,ENSG00000285130.2,+,37.34375
23009,chr8,52714423,RB1CC1,ENSG00000023287.13,-,37.34375
38265,chr15,91022594,VPS33B,ENSG00000184056.15,-,37.375
2680,chr1,230642566,COG2,ENSG00000135775.14,+,37.375
38972,chr16,29973867,TAOK2,ENSG00000149930.18,+,37.375
15531,chr5,34008084,ENSG00000289791,ENSG00000289791.1,-,37.375
16904,chr6,31158588,TCF19,ENSG00000137310.13,+,37.375
52539,chrX,150693395,MTMR1,ENSG00000063601.17,+,37.375
24125,chr9,108934399,ABITRAM,ENSG00000119328.12,+,37.375
16723,chr6,26251613,H2BC9,ENSG00000275713.3,+,37.375
39073,chr16,31713272,KRBOX5,ENSG00000197302.11,+,37.375
22084,chr8,47260877,SPIDR,ENSG00000164808.17,+,37.375
4094,chr1,145958017,LIX1L,ENSG00000271601.4,-,37.375
1688,chr1,151763479,OAZ3,ENSG00000143450.19,+,37.375
17676,chr6,138773768,CCDC28A,ENSG00000024862.18,+,37.375
18059,chr6,27807929,H2BC13,ENSG00000185130.6,-,37.40625
23780,chr9,34646644,ENSG00000258728,ENSG00000258728.2,+,37.40625
45359,chr19,17075785,MYO9B,ENSG00000099331.14,+,37.40625
28973,chr11,93741663,ENSG00000284057,ENSG00000284057.1,+,37.40625
10251,chr3,184135364,EIF2B5,ENSG00000145191.15,+,37.40625
12195,chr4,25914219,SMIM20,ENSG00000250317.9,+,37.40625
30476,chr11,72781842,STARD10,ENSG00000214530.10,-,37.40625
37232,chr15,74615835,CLK3,ENSG00000179335.20,+,37.40625
47575,chr19,36573292,ZNF529,ENSG00000186020.13,-,37.40625
30200,chr11,62839581,WDR74,ENSG00000133316.16,-,37.40625
11513,chr3,142149532,TFDP2,ENSG00000114126.18,-,37.40625
14012,chr4,169270956,SH3RF1,ENSG00000154447.15,-,37.4375
50589,chr22,29883212,MTMR3,ENSG00000100330.16,+,37.4375
34311,chr13,102846031,ERCC5,ENSG00000134899.24,+,37.4375
22377,chr8,103298897,FZD6,ENSG00000164930.12,+,37.4375
50121,chr21,25607481,MRPL39,ENSG00000154719.14,-,37.4375
27678,chr11,1947277,MRPL23,ENSG00000214026.11,+,37.4375
24069,chr9,99222281,SEC61B,ENSG00000106803.10,+,37.4375
27454,chr10,118342320,FAM204A,ENSG00000165669.14,-,37.4375
20050,chr7,112206700,ZNF277,ENSG00000198839.10,+,37.46875
15536,chr5,34915504,RAD1,ENSG00000113456.20,-,37.46875
24476,chr9,133030674,GTF3C5,ENSG00000148308.18,+,37.46875
35201,chr14,55129259,LGALS3,ENSG00000131981.16,+,37.46875
5211,chr2,11155466,SLC66A3,ENSG00000162976.13,+,37.46875
17809,chr6,158560090,TMEM181,ENSG00000146433.10,+,37.46875
9207,chr3,45388575,LARS2,ENSG00000011376.12,+,37.46875
26976,chr10,50623956,SGMS1,ENSG00000198964.14,-,37.46875
23249,chr8,94475115,RAD54B,ENSG00000197275.14,-,37.46875
23779,chr9,34646674,GALT,ENSG00000213930.12,+,37.46875
11029,chr3,58433818,PDHB,ENSG00000168291.13,-,37.46875
12978,chr4,165379007,CPE,ENSG00000109472.14,+,37.5
28294,chr11,59755451,STX3,ENSG00000166900.17,+,37.5
7054,chr2,3377830,EIPR1,ENSG00000032389.13,-,37.5
16509,chr5,180291967,MAPK9,ENSG00000050748.18,-,37.5
3023,chr1,11681131,MAD2L2,ENSG00000116670.16,-,37.53125
4217,chr1,151763496,MRPL9,ENSG00000143436.11,-,37.53125
10645,chr3,39107638,GORASP1,ENSG00000114745.15,-,37.53125
7551,chr2,73737345,TPRKB,ENSG00000144034.16,-,37.53125
53370,chrX,110318084,AMMECR1,ENSG00000101935.13,-,37.53125
30314,chr11,65872800,EFEMP2,ENSG00000172638.13,-,37.53125
11696,chr3,168095924,GOLIM4,ENSG00000173905.9,-,37.53125
19556,chr7,55951876,MRPS17,ENSG00000239789.6,+,37.53125
22840,chr8,23457695,ENTPD4,ENSG00000197217.13,-,37.53125
24920,chr9,37904110,SLC25A51,ENSG00000122696.14,-,37.53125
39430,chr16,70299223,ENSG00000260537,ENSG00000260537.2,+,37.53125
36999,chr15,51971821,MAPK6,ENSG00000069956.14,+,37.53125
20639,chr7,23470491,IGF2BP3,ENSG00000136231.14,-,37.5625
42632,chr17,16215534,NCOR1,ENSG00000141027.23,-,37.5625
22896,chr8,29263070,KIF13B,ENSG00000197892.13,-,37.5625
20695,chr7,30026702,FKBP14,ENSG00000106080.11,-,37.5625
42887,chr17,37643446,DDX52,ENSG00000278053.5,-,37.5625
13311,chr4,48780279,FRYL,ENSG00000075539.15,-,37.5625
22096,chr8,48008450,UBE2V2,ENSG00000169139.12,+,37.5625
6723,chr2,219498913,GMPPA,ENSG00000144591.20,+,37.5625
28410,chr11,62671672,UQCC3,ENSG00000204922.5,+,37.5625
42048,chr17,78168593,SYNGR2,ENSG00000108639.8,+,37.5625
52677,chrX,155216459,VBP1,ENSG00000155959.12,+,37.5625
34709,chr13,79406221,RBM26,ENSG00000139746.16,-,37.5625
11025,chr3,57693077,DENND6A,ENSG00000174839.13,-,37.5625
41730,chr17,59155756,PRR11,ENSG00000068489.13,+,37.5625
30748,chr11,104968574,CASP4,ENSG00000196954.14,-,37.59375
3393,chr1,36397908,LSM10,ENSG00000181817.6,-,37.59375
44134,chr18,35041412,MAPRE2,ENSG00000166974.13,+,37.59375
43239,chr17,46579622,ARL17A,ENSG00000185829.19,-,37.59375
49056,chr20,56358973,FAM210B,ENSG00000124098.10,+,37.59375
23274,chr8,98825671,STK3,ENSG00000104375.17,-,37.59375
19892,chr7,100119633,CNPY4,ENSG00000166997.8,+,37.59375
14700,chr5,116085024,COMMD10,ENSG00000145781.9,+,37.625
48522,chr20,3471017,ATRN,ENSG00000088812.18,+,37.625
28983,chr11,94493978,ANKRD49,ENSG00000168876.9,+,37.625
49478,chr20,34677092,PIGU,ENSG00000101464.11,-,37.625
50363,chr22,17638756,BCL2L13,ENSG00000099968.18,+,37.625
19392,chr7,30134987,MTURN,ENSG00000180354.16,+,37.625
28444,chr11,63839004,MARK2,ENSG00000072518.23,+,37.625
3682,chr1,61725133,TM2D1,ENSG00000162604.13,-,37.625
28513,chr11,64359161,RPS6KA4,ENSG00000162302.13,+,37.625
25446,chr9,132354986,SETX,ENSG00000107290.14,-,37.625
40150,chr16,30370494,TBC1D10B,ENSG00000169221.14,-,37.625
9713,chr3,114056781,QTRT2,ENSG00000151576.10,+,37.625
3988,chr1,113759486,PHTF1,ENSG00000116793.16,-,37.625
14558,chr5,80408012,ZFYVE16,ENSG00000039319.17,+,37.65625
21911,chr8,27774553,ESCO2,ENSG00000171320.15,+,37.65625
12714,chr4,118685391,METTL14,ENSG00000145388.15,+,37.6875
13424,chr4,75940973,NAAA,ENSG00000138744.16,-,37.6875
7112,chr2,18560653,RDH14,ENSG00000240857.2,-,37.6875
37941,chr15,65133808,PDCD7,ENSG00000090470.15,-,37.6875
6165,chr2,152718509,ARL6IP6,ENSG00000177917.12,+,37.6875
39938,chr16,11976638,NPIPB2,ENSG00000234719.9,-,37.6875
18849,chr6,125301967,HDDC2,ENSG00000111906.18,-,37.6875
1219,chr1,85580760,CCN1,ENSG00000142871.18,+,37.6875
39269,chr16,66604731,CMTM3,ENSG00000140931.20,+,37.6875
186,chr1,11012653,TARDBP,ENSG00000120948.19,+,37.6875
3409,chr1,37554293,SNIP1,ENSG00000163877.11,-,37.6875
19808,chr7,94656324,PEG10,ENSG00000242265.6,+,37.6875
2213,chr1,179082069,TOR3A,ENSG00000186283.14,+,37.71875
14490,chr5,72956070,FCHO2,ENSG00000157107.14,+,37.71875
23741,chr9,26947311,IFT74,ENSG00000096872.17,+,37.71875
29219,chr11,119084884,HMBS,ENSG00000256269.11,+,37.71875
67,chr1,3625049,TPRG1L,ENSG00000158109.15,+,37.71875
1144,chr1,74198243,FPGT-TNNI3K,ENSG00000259030.8,+,37.71875
28652,chr11,66744768,C11orf80,ENSG00000173715.19,+,37.71875
788,chr1,42456560,PPCS,ENSG00000127125.9,+,37.75
50417,chr22,20080240,DGCR8,ENSG00000128191.17,+,37.75
26742,chr10,13348280,SEPHS1,ENSG00000086475.15,-,37.75
21389,chr7,127392691,ZNF800,ENSG00000048405.11,-,37.75
37936,chr15,65029639,MTFMT,ENSG00000103707.10,-,37.75
51309,chr22,40636685,MRTFA,ENSG00000196588.21,-,37.75
19473,chr7,42932375,MRPL32,ENSG00000106591.4,+,37.75
3867,chr1,100894812,EXTL2,ENSG00000162694.14,-,37.75
51441,chr22,50507684,LMF2,ENSG00000100258.18,-,37.75
31435,chr12,27244285,STK38L,ENSG00000211455.8,+,37.75
53541,chrX,135973988,MMGT1,ENSG00000169446.6,-,37.75
50810,chr22,40951377,RBX1,ENSG00000100387.9,+,37.78125
5099,chr1,246507279,SMYD3,ENSG00000185420.19,-,37.78125
40118,chr16,29926215,KCTD13,ENSG00000174943.11,-,37.78125
22918,chr8,33567128,RNF122,ENSG00000133874.2,-,37.78125
19059,chr6,155314484,TFB1M,ENSG00000029639.11,-,37.78125
49084,chr20,58651271,STX16,ENSG00000124222.23,+,37.78125
51969,chrX,56563626,UBQLN2,ENSG00000188021.9,+,37.78125
31310,chr12,11171193,SMIM10L1,ENSG00000256537.5,+,37.78125
5186,chr2,9474550,IAH1,ENSG00000134330.19,+,37.8125
3513,chr1,45011324,HECTD3,ENSG00000126107.15,-,37.8125
20761,chr7,42932185,PSMA2,ENSG00000106588.12,-,37.8125
32315,chr12,111766932,ALDH2,ENSG00000111275.13,+,37.8125
18941,chr6,135497745,AHI1,ENSG00000135541.22,-,37.8125
19507,chr7,44796692,PPIA,ENSG00000196262.15,+,37.8125
22253,chr8,78666051,ZC2HC1A,ENSG00000104427.13,+,37.8125
43662,chr17,75667189,RECQL5,ENSG00000108469.15,-,37.84375
40030,chr16,20900358,DCUN1D3,ENSG00000188215.10,-,37.84375
7730,chr2,96858016,ANKRD39,ENSG00000213337.9,-,37.84375
5052,chr1,236065090,NID1,ENSG00000116962.15,-,37.84375
8031,chr2,160493807,RBMS1,ENSG00000153250.21,-,37.84375
41638,chr17,50547125,SPATA20,ENSG00000006282.22,+,37.84375
49324,chr20,3204682,DDRGK1,ENSG00000198171.13,-,37.84375
23290,chr8,100559742,ANKRD46,ENSG00000186106.11,-,37.84375
41136,chr17,30116826,NSRP1,ENSG00000126653.18,+,37.84375
39127,chr16,53704155,FTO,ENSG00000140718.22,+,37.84375
25953,chr10,68721143,CCAR1,ENSG00000060339.14,+,37.84375
17358,chr6,73461745,MTO1,ENSG00000135297.17,+,37.84375
27331,chr10,101818444,OGA,ENSG00000198408.14,-,37.875
23218,chr8,91040859,PIP4P2,ENSG00000155099.8,-,37.875
2972,chr1,6701816,DNAJC11,ENSG00000007923.17,-,37.875
38315,chr16,53827,SNRNP25,ENSG00000161981.11,+,37.875
31311,chr12,11649673,ETV6,ENSG00000139083.11,+,37.875
43959,chr18,9136780,ANKRD12,ENSG00000101745.17,+,37.90625
32324,chr12,112125559,TRAFD1,ENSG00000135148.12,+,37.90625
15373,chr5,177600131,B4GALT7,ENSG00000027847.14,+,37.90625
41793,chr17,62627669,MRC2,ENSG00000011028.14,+,37.90625
4354,chr1,155273482,CLK2,ENSG00000176444.19,-,37.90625
49468,chr20,33401517,CDK5RAP1,ENSG00000101391.21,-,37.90625
39230,chr16,58001406,USB1,ENSG00000103005.13,+,37.9375
36257,chr14,63728065,SGPP1,ENSG00000126821.8,-,37.9375
37198,chr15,73052462,NEO1,ENSG00000067141.17,+,37.9375
11346,chr3,125055997,HEG1,ENSG00000173706.15,-,37.9375
37973,chr15,66504855,RPL4,ENSG00000174444.15,-,37.9375
5776,chr2,86441460,KDM3A,ENSG00000115548.17,+,37.96875
11734,chr3,172711067,NCEH1,ENSG00000144959.11,-,37.96875
6107,chr2,135052291,RAB3GAP1,ENSG00000115839.19,+,37.96875
12011,chr4,1721520,TACC3,ENSG00000013810.21,+,37.96875
44881,chr19,1905398,SCAMP4,ENSG00000227500.11,+,37.96875
46222,chr19,47745545,NOP53,ENSG00000105373.19,+,37.96875
33870,chr12,122226052,DIABLO,ENSG00000184047.20,-,37.96875
38647,chr16,4847480,UBN1,ENSG00000118900.15,+,38.0
32459,chr12,122527248,KNTC1,ENSG00000184445.12,+,38.0
21821,chr8,22089149,FHIP2B,ENSG00000158863.22,+,38.0
37720,chr15,44663658,SPG11,ENSG00000104133.16,-,38.0
42561,chr17,9575820,STX8,ENSG00000170310.15,-,38.0
47945,chr19,47048624,TMEM160,ENSG00000130748.7,-,38.0
19587,chr7,65873269,VKORC1L1,ENSG00000196715.7,+,38.0
4627,chr1,172444069,PIGC,ENSG00000135845.10,-,38.0
52213,chrX,103607905,TCEAL3,ENSG00000196507.11,+,38.0
27507,chr10,124418923,OAT,ENSG00000065154.12,-,38.03125
31082,chr11,134253350,THYN1,ENSG00000151500.15,-,38.03125
31811,chr12,55966820,CDK2,ENSG00000123374.11,+,38.03125
18344,chr6,41072356,OARD1,ENSG00000124596.17,-,38.03125
19210,chr7,4775622,AP5Z1,ENSG00000242802.9,+,38.03125
26105,chr10,80408550,PRXL2A,ENSG00000122378.14,+,38.03125
47147,chr19,11559223,ELOF1,ENSG00000130165.11,-,38.03125
1779,chr1,154983351,FLAD1,ENSG00000160688.19,+,38.0625
26391,chr10,102395692,NFKB2,ENSG00000077150.21,+,38.0625
21857,chr8,22604756,CCAR2,ENSG00000158941.17,+,38.0625
31924,chr12,57772199,EEF1AKMT3,ENSG00000123427.17,+,38.0625
30152,chr11,62591531,ENSG00000255508,ENSG00000255508.7,-,38.0625
29005,chr11,96390012,JRKL,ENSG00000183340.7,+,38.0625
5812,chr2,95402722,FAHD2A,ENSG00000115042.10,+,38.0625
26963,chr10,49539055,ERCC6,ENSG00000225830.16,-,38.0625
48861,chr20,37346108,SRC,ENSG00000197122.13,+,38.0625
26590,chr10,124461842,LHPP,ENSG00000107902.14,+,38.0625
10262,chr3,184186198,ABCF3,ENSG00000161204.12,+,38.09375
18872,chr6,129710177,ARHGAP18,ENSG00000146376.11,-,38.09375
25166,chr9,104928139,ABCA1,ENSG00000165029.17,-,38.09375
40026,chr16,20806473,ERI2,ENSG00000196678.14,-,38.09375
34443,chr13,23889400,MIPEP,ENSG00000027001.10,-,38.09375
18168,chr6,31972290,DXO,ENSG00000204348.10,-,38.125
20605,chr7,17940494,SNX13,ENSG00000071189.21,-,38.125
17126,chr6,41546380,FOXP4,ENSG00000137166.18,+,38.125
7737,chr2,97664044,ACTR1B,ENSG00000115073.8,-,38.125
18834,chr6,119078647,FAM184A,ENSG00000111879.20,-,38.125
21591,chr7,151083400,TMUB1,ENSG00000164897.14,-,38.125
2757,chr1,243256040,SDCCAG8,ENSG00000054282.16,+,38.125
49412,chr20,23421488,NAPB,ENSG00000125814.17,-,38.125
11376,chr3,126655124,TXNRD3,ENSG00000197763.20,-,38.15625
8994,chr3,32391852,CMTM7,ENSG00000153551.14,+,38.15625
48364,chr19,56121250,ZNF787,ENSG00000142409.6,-,38.1875
30379,chr11,67443512,CORO1B,ENSG00000172725.14,-,38.1875
14346,chr5,62412762,IPO11,ENSG00000086200.17,+,38.1875
20864,chr7,55572502,VOPP1,ENSG00000154978.13,-,38.1875
24600,chr9,137255326,NELFB,ENSG00000188986.9,+,38.1875
51786,chrX,47561204,ARAF,ENSG00000078061.14,+,38.1875
52541,chrX,150983334,HMGB3,ENSG00000029993.15,+,38.1875
9424,chr3,56557187,CCDC66,ENSG00000180376.17,+,38.1875
43147,chr17,44014952,TMEM101,ENSG00000091947.10,-,38.21875
19583,chr7,65373854,ZNF92,ENSG00000146757.14,+,38.21875
11724,chr3,171460408,TNIK,ENSG00000154310.17,-,38.21875
2232,chr1,180632021,XPR1,ENSG00000143324.14,+,38.21875
4372,chr1,155911351,RIT1,ENSG00000143622.12,-,38.21875
36086,chr14,35404746,NFKBIA,ENSG00000100906.12,-,38.21875
42479,chr17,7404097,TMEM256,ENSG00000205544.4,-,38.21875
42478,chr17,7404097,TMEM256-PLSCR3,ENSG00000262481.5,-,38.21875
41159,chr17,31937066,SUZ12,ENSG00000178691.11,+,38.21875
50552,chr22,28742054,HSCB,ENSG00000100209.11,+,38.21875
14895,chr5,140114108,PURA,ENSG00000185129.8,+,38.21875
50698,chr22,37019741,MPST,ENSG00000128309.17,+,38.21875
45784,chr19,36215105,ZNF146,ENSG00000167635.12,+,38.25
47902,chr19,45792802,DMWD,ENSG00000185800.12,-,38.25
8718,chr3,3127007,TRNT1,ENSG00000072756.18,+,38.25
423,chr1,23791144,LYPLA2,ENSG00000011009.11,+,38.25
19790,chr7,91940861,AKAP9,ENSG00000127914.19,+,38.25
37592,chr15,35546165,DPH6,ENSG00000134146.12,-,38.25
44658,chr18,59359265,LMAN1,ENSG00000074695.6,-,38.25
24605,chr9,137551878,MRPL41,ENSG00000182154.8,+,38.28125
49385,chr20,16573382,KIF16B,ENSG00000089177.20,-,38.28125
26108,chr10,80454264,TSPAN14,ENSG00000108219.16,+,38.28125
27123,chr10,73874519,CAMK2G,ENSG00000148660.22,-,38.28125
18268,chr6,34696767,ILRUN,ENSG00000196821.10,-,38.28125
5744,chr2,84971160,KCMF1,ENSG00000176407.18,+,38.28125
44479,chr18,31943106,TRAPPC8,ENSG00000153339.15,-,38.28125
49684,chr20,50958532,DPM1,ENSG00000000419.14,-,38.28125
20482,chr7,157138925,UBE3C,ENSG00000009335.19,+,38.3125
35348,chr14,69398691,SLC39A9,ENSG00000029364.12,+,38.3125
19465,chr7,39566393,YAE1,ENSG00000241127.8,+,38.3125
10804,chr3,48847828,PRKAR2A,ENSG00000114302.17,-,38.3125
36119,chr14,44961947,KLHL28,ENSG00000179454.14,-,38.3125
20455,chr7,152759751,ACTR3B,ENSG00000133627.18,+,38.3125
50984,chr22,19122454,DGCR2,ENSG00000070413.20,-,38.3125
3269,chr1,28233029,DNAJC8,ENSG00000126698.11,-,38.3125
5654,chr2,71331781,ZNF638,ENSG00000075292.19,+,38.3125
34708,chr13,78659155,OBI1,ENSG00000152193.8,-,38.3125
12950,chr4,159103078,RAPGEF2,ENSG00000109756.10,+,38.3125
30278,chr11,65084040,CDCA5,ENSG00000146670.10,-,38.3125
26724,chr10,7787993,KIN,ENSG00000151657.12,-,38.34375
8561,chr2,229922009,TRIP12,ENSG00000153827.15,-,38.34375
26026,chr10,72692142,MCU,ENSG00000156026.15,+,38.34375
45139,chr19,9835322,PIN1,ENSG00000127445.14,+,38.34375
49471,chr20,33686385,E2F1,ENSG00000101412.13,-,38.34375
40086,chr16,28491983,CLN3,ENSG00000188603.22,-,38.34375
41842,chr17,66302612,PRKCA,ENSG00000154229.12,+,38.34375
41120,chr17,28744039,TRAF4,ENSG00000076604.16,+,38.375
47211,chr19,12933711,FARSA,ENSG00000179115.11,-,38.375
52884,chrX,37847514,DYNLT3,ENSG00000165169.11,-,38.375
32219,chr12,104986337,NOPCHAP1,ENSG00000151131.11,+,38.375
18064,chr6,27872346,H3C11,ENSG00000275379.2,-,38.375
4905,chr1,214551602,PTPN14,ENSG00000152104.12,-,38.375
470,chr1,25800230,SELENON,ENSG00000162430.18,+,38.375
4377,chr1,155978547,ARHGEF2,ENSG00000116584.22,-,38.375
35351,chr14,69611595,SUSD6,ENSG00000100647.8,+,38.375
31333,chr12,14365681,ATF7IP,ENSG00000171681.13,+,38.375
26519,chr10,114938194,TRUB1,ENSG00000165832.6,+,38.375
37546,chr15,29822502,TJP1,ENSG00000104067.17,-,38.375
43263,chr17,47831534,MRPL10,ENSG00000159111.13,-,38.375
46116,chr19,44748707,BCL3,ENSG00000069399.15,+,38.40625
26041,chr10,73785605,ZSWIM8,ENSG00000214655.11,+,38.40625
17504,chr6,110958705,GTF3C6,ENSG00000155115.7,+,38.40625
52761,chrX,14029893,GEMIN8,ENSG00000046647.14,-,38.40625
39741,chr16,1771561,NME3,ENSG00000103024.8,-,38.40625
34877,chr14,22598299,ABHD4,ENSG00000100439.11,+,38.40625
25996,chr10,70052845,MACROH2A2,ENSG00000099284.15,+,38.40625
33298,chr12,56189548,SMARCC2,ENSG00000139613.12,-,38.40625
13113,chr4,2756342,TNIP2,ENSG00000168884.15,-,38.4375
5699,chr2,74198615,MTHFD2,ENSG00000065911.13,+,38.4375
1015,chr1,54715860,TTC4,ENSG00000243725.7,+,38.4375
31983,chr12,67648777,DYRK2,ENSG00000127334.11,+,38.4375
24743,chr9,21994411,CDKN2A,ENSG00000147889.18,-,38.46875
28231,chr11,57712596,ENSG00000288534,ENSG00000288534.1,+,38.46875
609,chr1,31413212,SERINC2,ENSG00000168528.12,+,38.46875
31920,chr12,57745065,TSPAN31,ENSG00000135452.10,+,38.46875
37551,chr15,30991628,MTMR10,ENSG00000166912.17,-,38.46875
24384,chr9,129081110,DOLPP1,ENSG00000167130.18,+,38.46875
36632,chr14,105021083,CDCA4,ENSG00000170779.11,-,38.46875
12834,chr4,147732087,ARHGAP10,ENSG00000071205.12,+,38.46875
33561,chr12,92145846,BTG1,ENSG00000133639.6,-,38.46875
10838,chr3,49340036,USP4,ENSG00000114316.13,-,38.46875
45353,chr19,16829406,SIN3B,ENSG00000127511.10,+,38.46875
15800,chr5,80256048,SERINC5,ENSG00000164300.17,-,38.46875
23408,chr8,119832841,TAF2,ENSG00000064313.13,-,38.46875
39298,chr16,67192154,E2F4,ENSG00000205250.9,+,38.46875
10490,chr3,14124870,CHCHD4,ENSG00000163528.13,-,38.5
53159,chrX,69165453,PJA1,ENSG00000181191.12,-,38.5
38089,chr15,75579315,PTPN9,ENSG00000169410.11,-,38.5
51347,chr22,42090772,NDUFA6,ENSG00000184983.11,-,38.5
32988,chr12,42238287,YAF2,ENSG00000015153.15,-,38.5
3453,chr1,40097252,PPT1,ENSG00000131238.18,-,38.5
20235,chr7,135557916,NUP205,ENSG00000155561.15,+,38.5
40661,chr17,732545,TLCD3A,ENSG00000167695.15,+,38.53125
48352,chr19,55580848,ZNF579,ENSG00000218891.5,-,38.53125
37942,chr15,65185342,CLPX,ENSG00000166855.9,-,38.53125
32390,chr12,118376554,SUDS3,ENSG00000111707.12,+,38.53125
47195,chr19,12722572,TNPO2,ENSG00000105576.16,-,38.53125
25315,chr9,122905341,RC3H2,ENSG00000056586.16,-,38.53125
10177,chr3,170357733,SKIL,ENSG00000136603.15,+,38.53125
149,chr1,9539464,SLC25A33,ENSG00000171612.7,+,38.5625
8652,chr2,240136347,COPS9,ENSG00000172428.11,-,38.5625
