,Chromosome,Start,gene_name,gene_id,Strand,PC-3
26552,chr10,120851361,WDR11,ENSG00000120008.16,+,89.24954223632812
17382,chr6,82363816,TPBG,ENSG00000146242.9,+,89.25314331054688
21434,chr7,130668705,COPG2,ENSG00000158623.14,-,89.37826538085938
11285,chr3,121835034,IQCB1,ENSG00000173226.17,-,89.4167251586914
43436,chr17,60526242,APPBP2,ENSG00000062725.10,-,89.4385986328125
657,chr1,32741829,KIAA1522,ENSG00000162522.11,+,89.50033569335938
53050,chrX,53225207,KDM5C,ENSG00000126012.13,-,89.51248168945312
32053,chr12,75480754,GLIPR1,ENSG00000139278.10,+,89.5379867553711
45085,chr19,7920337,SNAPC2,ENSG00000104976.13,+,89.55305480957031
19181,chr7,2242225,NUDT1,ENSG00000106268.16,+,89.558837890625
13986,chr4,163166890,NAF1,ENSG00000145414.9,-,89.58641052246094
34403,chr13,19783019,PSPC1,ENSG00000121390.19,-,89.59534454345703
24404,chr9,129626152,NTMT1,ENSG00000148335.15,+,89.60135650634766
48817,chr20,35772014,PHF20,ENSG00000025293.17,+,89.60565185546875
17990,chr6,18155077,TPMT,ENSG00000137364.5,-,89.61043548583984
41048,chr17,19648805,ALDH3A2,ENSG00000072210.19,+,89.62065124511719
52287,chrX,111681149,ALG13,ENSG00000101901.13,+,89.68998718261719
31082,chr11,134253350,THYN1,ENSG00000151500.15,-,89.71174621582031
18081,chr6,28923985,TRIM27,ENSG00000204713.11,-,89.72354125976562
42780,chr17,29589592,GIT1,ENSG00000108262.16,-,89.74215698242188
2408,chr1,204516378,MDM4,ENSG00000198625.14,+,89.77212524414062
47138,chr19,11529172,ECSIT,ENSG00000130159.15,-,89.79943084716797
35703,chr14,100239143,YY1,ENSG00000100811.15,+,89.82574462890625
10207,chr3,179347708,MFN1,ENSG00000171109.19,+,89.83870697021484
52684,chrX,155881374,VAMP7,ENSG00000124333.16,+,89.85287475585938
30191,chr11,62792006,TMEM223,ENSG00000168569.8,-,89.87102508544922
10429,chr3,9843942,RPUSD3,ENSG00000156990.14,-,89.89947509765625
52170,chrX,101408221,HNRNPH2,ENSG00000126945.9,+,89.9026870727539
15727,chr5,71067650,GTF2H2,ENSG00000145736.15,-,89.90381622314453
38691,chr16,9091643,HAPSTR1,ENSG00000182831.12,+,89.9145278930664
33097,chr12,49018748,PRKAG1,ENSG00000181929.13,-,89.94371032714844
44841,chr19,1269331,CIRBP,ENSG00000099622.14,+,89.98146057128906
3336,chr1,32901389,TMEM54,ENSG00000121900.19,-,89.99950408935547
42583,chr17,10697533,SCO1,ENSG00000133028.12,-,90.00482940673828
24478,chr9,133031003,GTF3C5,ENSG00000148308.18,+,90.03470611572266
28641,chr11,66616669,RBM14-RBM4,ENSG00000248643.5,+,90.07633972167969
44284,chr18,62187257,RELCH,ENSG00000134444.15,+,90.1051254272461
30263,chr11,64878621,EHD1,ENSG00000110047.18,-,90.12965393066406
24759,chr9,26892803,CAAP1,ENSG00000120159.13,-,90.17308044433594
45175,chr19,10701438,QTRT1,ENSG00000213339.9,+,90.19525146484375
48500,chr20,2652631,NOP56,ENSG00000101361.17,+,90.23762512207031
37952,chr15,65517704,DPP8,ENSG00000074603.19,-,90.27169036865234
47304,chr19,15432761,WIZ,ENSG00000011451.21,-,90.284423828125
44940,chr19,3762681,MRPL54,ENSG00000183617.5,+,90.29635620117188
3747,chr1,77219430,PIGK,ENSG00000142892.15,-,90.31011962890625
44361,chr18,268019,THOC1,ENSG00000079134.13,-,90.32147216796875
36350,chr14,73027131,ZFYVE1,ENSG00000165861.14,-,90.33876037597656
23998,chr9,89318499,SECISBP2,ENSG00000187742.15,+,90.34129333496094
49957,chr21,39380325,GET1,ENSG00000182093.16,+,90.34479522705078
42362,chr17,4967790,SPAG7,ENSG00000091640.8,-,90.37049865722656
35907,chr14,21456123,CHD8,ENSG00000100888.15,-,90.37519836425781
18850,chr6,125301937,HDDC2,ENSG00000111906.18,-,90.37889099121094
25422,chr9,129824244,TOR1A,ENSG00000136827.12,-,90.38748168945312
37589,chr15,34969742,AQR,ENSG00000021776.11,-,90.42311096191406
19794,chr7,92245973,ANKIB1,ENSG00000001629.10,+,90.44953918457031
36792,chr15,40594248,KNL1,ENSG00000137812.21,+,90.47535705566406
8996,chr3,32685187,CNOT10,ENSG00000182973.20,+,90.47702026367188
46763,chr19,291393,PLPP2,ENSG00000141934.10,-,90.48486328125
17459,chr6,106629577,QRSL1,ENSG00000130348.11,+,90.48957824707031
31875,chr12,56752448,HSD17B6,ENSG00000025423.11,+,90.49451446533203
27096,chr10,73168064,ECD,ENSG00000122882.11,-,90.52714538574219
4769,chr1,202144737,ARL8A,ENSG00000143862.8,-,90.55847930908203
12660,chr4,109560245,MCUB,ENSG00000005059.16,+,90.59255981445312
36004,chr14,24216065,MDP1,ENSG00000213920.9,-,90.67888641357422
43587,chr17,73311997,CDC42EP4,ENSG00000179604.10,-,90.68892669677734
31404,chr12,22625191,ETNK1,ENSG00000139163.16,+,90.69424438476562
9778,chr3,123067024,PDIA5,ENSG00000065485.20,+,90.76766204833984
10927,chr3,51941904,RRP9,ENSG00000114767.7,-,90.81199645996094
44357,chr18,80034465,RBFA,ENSG00000101546.13,+,90.81464385986328
32835,chr12,14961605,ARHGDIB,ENSG00000111348.9,-,90.82549285888672
27885,chr11,13668667,FAR1,ENSG00000197601.14,+,90.85038757324219
12043,chr4,2843856,ADD1,ENSG00000087274.19,+,90.86067199707031
35421,chr14,73644985,DNAL1,ENSG00000119661.15,+,90.8801498413086
22584,chr8,144078671,EXOSC4,ENSG00000178896.9,+,90.88878631591797
32302,chr12,110614128,TCTN1,ENSG00000204852.17,+,90.94805908203125
11904,chr3,196287713,PCYT1A,ENSG00000161217.12,-,90.9515151977539
30090,chr11,59615774,OSBP,ENSG00000110048.12,-,90.97865295410156
18044,chr6,26234987,H1-3,ENSG00000124575.7,-,90.97907257080078
50433,chr22,20507640,MED15,ENSG00000099917.17,+,90.9893569946289
16394,chr5,172006640,FBXW11,ENSG00000072803.18,-,90.99213409423828
33328,chr12,56636379,BAZ2A,ENSG00000076108.12,-,91.05919647216797
21244,chr7,102671629,POLR2J2,ENSG00000228049.8,-,91.07645416259766
32102,chr12,93467517,MRPL42,ENSG00000198015.14,+,91.08343505859375
27296,chr10,100229596,CHUK,ENSG00000213341.11,-,91.10028076171875
22288,chr8,89902569,OSGIN2,ENSG00000164823.11,+,91.13261413574219
46783,chr19,1021123,TMEM259,ENSG00000182087.14,-,91.14012145996094
38632,chr16,4624825,MGRN1,ENSG00000102858.13,+,91.15400695800781
18742,chr6,106629498,RTN4IP1,ENSG00000130347.13,-,91.16658020019531
13505,chr4,83284798,COQ2,ENSG00000173085.15,-,91.20384216308594
6418,chr2,189784449,PMS1,ENSG00000064933.19,+,91.2134780883789
9037,chr3,37243251,GOLGA4,ENSG00000144674.19,+,91.22824096679688
36980,chr15,49621047,DTWD1,ENSG00000104047.15,+,91.25843811035156
3823,chr1,92298987,GLMN,ENSG00000174842.17,-,91.30801391601562
50620,chr22,30969264,TUG1,ENSG00000253352.10,+,91.3220443725586
27998,chr11,33015877,DEPDC7,ENSG00000121690.11,+,91.33631134033203
53412,chrX,119852998,UPF3B,ENSG00000125351.14,-,91.39637756347656
19340,chr7,26152197,NFE2L3,ENSG00000050344.9,+,91.42507934570312
31919,chr12,57745038,TSPAN31,ENSG00000135452.10,+,91.45111083984375
52057,chrX,71366263,TAF1,ENSG00000147133.17,+,91.46012115478516
32043,chr12,71839758,TBC1D15,ENSG00000121749.16,+,91.48710632324219
44650,chr18,57586693,FECH,ENSG00000066926.13,-,91.52384185791016
41253,chr17,38297167,MRPL45,ENSG00000278845.5,+,91.61824035644531
5555,chr2,61145067,C2orf74,ENSG00000237651.8,+,91.64060974121094
48988,chr20,45791953,DNTTIP1,ENSG00000101457.13,+,91.6554946899414
420,chr1,23743470,ELOA,ENSG00000011007.13,+,91.66197204589844
24132,chr9,110048695,PALM2AKAP2,ENSG00000157654.19,+,91.6971435546875
39086,chr16,46689658,ORC6,ENSG00000091651.9,+,91.7274169921875
15883,chr5,95822711,GLRX,ENSG00000173221.14,-,91.73700714111328
38417,chr16,1351930,GNPTG,ENSG00000090581.11,+,91.75338745117188
28018,chr11,34438933,CAT,ENSG00000121691.7,+,91.78929138183594
2834,chr1,959256,NOC2L,ENSG00000188976.11,-,91.79750061035156
51786,chrX,47561204,ARAF,ENSG00000078061.14,+,91.80929565429688
46974,chr19,6459792,SLC25A23,ENSG00000125648.15,-,91.83782958984375
28831,chr11,74592604,POLD3,ENSG00000077514.9,+,91.89474487304688
2714,chr1,235328572,ENSG00000285053,ENSG00000285053.1,+,91.90498352050781
40719,chr17,3723902,HASPIN,ENSG00000177602.5,+,91.92681884765625
11717,chr3,170870195,RPL22L1,ENSG00000163584.18,-,91.93791961669922
13341,chr4,56435615,PPAT,ENSG00000128059.8,-,91.94285583496094
33163,chr12,52192000,KRT80,ENSG00000167767.14,-,92.00776672363281
9067,chr3,39052015,WDR48,ENSG00000114742.14,+,92.01263427734375
19866,chr7,99558712,ZNF655,ENSG00000197343.11,+,92.03657531738281
12026,chr4,2042049,C4orf48,ENSG00000243449.8,+,92.1455078125
14666,chr5,110739040,SLC25A46,ENSG00000164209.17,+,92.15864562988281
45738,chr19,35745677,ENSG00000188223,ENSG00000188223.9,+,92.16411590576172
13328,chr4,54064605,CHIC2,ENSG00000109220.11,-,92.17033386230469
47196,chr19,12724011,TNPO2,ENSG00000105576.16,-,92.17695617675781
25966,chr10,68988802,KIFBP,ENSG00000198954.9,+,92.18070220947266
7423,chr2,58241348,FANCL,ENSG00000115392.13,-,92.19096374511719
15045,chr5,146203549,ENSG00000275740,ENSG00000275740.1,+,92.20193481445312
5022,chr1,231422287,EGLN1,ENSG00000135766.9,-,92.20377349853516
20205,chr7,130486341,MEST,ENSG00000106484.16,+,92.20729064941406
29144,chr11,114400681,ENSG00000255663,ENSG00000255663.1,+,92.2796859741211
36879,chr15,43185402,CCNDBP1,ENSG00000166946.14,+,92.33001708984375
17856,chr6,166999335,ENSG00000272980,ENSG00000272980.5,+,92.33464813232422
49032,chr20,49046245,CSE1L,ENSG00000124207.17,+,92.33607482910156
14436,chr5,69492789,OCLN,ENSG00000197822.12,+,92.34500122070312
41114,chr17,28719984,RPL23A,ENSG00000198242.14,+,92.35797119140625
18298,chr6,36547479,STK38,ENSG00000112079.9,-,92.37924194335938
29408,chr11,207383,BET1L,ENSG00000177951.18,-,92.3876953125
13097,chr4,1856156,LETM1,ENSG00000168924.15,-,92.42963409423828
45013,chr19,6372793,ALKBH7,ENSG00000125652.8,+,92.43595886230469
4916,chr1,217631090,GPATCH2,ENSG00000092978.11,-,92.4612808227539
806,chr1,42658511,PPIH,ENSG00000171960.12,+,92.49385070800781
30913,chr11,118264297,MPZL2,ENSG00000149573.9,-,92.50164031982422
50241,chr21,37267334,VPS26C,ENSG00000157538.14,-,92.53889465332031
51590,chrX,13689185,RAB9A,ENSG00000123595.8,+,92.54362487792969
10751,chr3,48088824,MAP4,ENSG00000047849.22,-,92.55467987060547
51161,chr22,31107568,SELENOM,ENSG00000198832.11,-,92.56616973876953
39998,chr16,18801519,ENSG00000260342,ENSG00000260342.2,-,92.57193756103516
28966,chr11,93661681,CEP295,ENSG00000166004.15,+,92.61466217041016
41350,chr17,41966762,CNP,ENSG00000173786.17,+,92.63804626464844
358,chr1,20589096,CDA,ENSG00000158825.6,+,92.6634521484375
19830,chr7,97117722,SDHAF3,ENSG00000196636.8,+,92.69141387939453
21389,chr7,127392691,ZNF800,ENSG00000048405.11,-,92.70536804199219
29253,chr11,120336412,ARHGEF12,ENSG00000196914.9,+,92.75471496582031
21982,chr8,37762644,PLPBP,ENSG00000147471.12,+,92.76254272460938
31399,chr12,22046217,CMAS,ENSG00000111726.13,+,92.77064514160156
33381,chr12,57520511,DDIT3,ENSG00000175197.13,-,92.7708740234375
11358,chr3,125520202,SNX4,ENSG00000114520.11,-,92.77105712890625
21033,chr7,92245943,ENSG00000285953,ENSG00000285953.2,-,92.78418731689453
27542,chr10,131981923,BNIP3,ENSG00000176171.12,-,92.80274963378906
45411,chr19,17795137,B3GNT3,ENSG00000179913.11,+,92.87096405029297
4745,chr1,201154433,TMEM9,ENSG00000116857.17,-,92.93840789794922
21885,chr8,25184722,DOCK5,ENSG00000147459.18,+,92.95123291015625
17803,chr6,158168349,GTF2H5,ENSG00000272047.4,+,92.95950317382812
23009,chr8,52714423,RB1CC1,ENSG00000023287.13,-,92.97383117675781
3378,chr1,35769967,CLSPN,ENSG00000092853.14,-,93.03894805908203
26540,chr10,119651379,BAG3,ENSG00000151929.10,+,93.04512786865234
49167,chr20,62238523,OSBPL2,ENSG00000130703.17,+,93.04893493652344
2943,chr1,3900258,C1orf174,ENSG00000198912.12,-,93.05125427246094
21660,chr8,406957,FBXO25,ENSG00000147364.17,+,93.05844116210938
24102,chr9,104747682,NIPSNAP3A,ENSG00000136783.10,+,93.0670394897461
36489,chr14,92040059,TRIP11,ENSG00000100815.12,-,93.08871459960938
51120,chr22,29581113,NIPSNAP1,ENSG00000184117.12,-,93.117431640625
31074,chr11,134223967,NCAPD3,ENSG00000151503.14,-,93.12939453125
22290,chr8,90001476,DECR1,ENSG00000104325.7,+,93.18780517578125
4133,chr1,149841208,H3C14,ENSG00000203811.2,-,93.2171401977539
42485,chr17,7627821,SAT2,ENSG00000141504.12,-,93.24165344238281
15741,chr5,73565639,ANKRA2,ENSG00000164331.10,-,93.2533950805664
23811,chr9,35749286,RGP1,ENSG00000107185.10,+,93.26132202148438
14550,chr5,79612432,TENT2,ENSG00000164329.15,+,93.27002716064453
18900,chr6,132513116,STX7,ENSG00000079950.14,-,93.30901336669922
15890,chr5,97183247,RIOK2,ENSG00000058729.11,-,93.3451156616211
52973,chrX,48957631,OTUD5,ENSG00000068308.15,-,93.36624908447266
3754,chr1,77759852,USP33,ENSG00000077254.14,-,93.38941955566406
35557,chr14,88563036,ZC3H14,ENSG00000100722.20,+,93.3943862915039
48480,chr20,1118597,PSMF1,ENSG00000125818.18,+,93.40097045898438
18205,chr6,32844020,PSMB8,ENSG00000204264.12,-,93.4129867553711
23835,chr9,37120573,ZCCHC7,ENSG00000147905.18,+,93.44049072265625
49292,chr20,1466849,NSFL1C,ENSG00000088833.18,-,93.46544647216797
8908,chr3,14402575,SLC6A6,ENSG00000131389.18,+,93.46717071533203
40071,chr16,28211965,XPO6,ENSG00000169180.12,-,93.4824447631836
20228,chr7,134891457,CALD1,ENSG00000122786.20,+,93.50030517578125
25916,chr10,58334978,UBE2D1,ENSG00000072401.15,+,93.50863647460938
6941,chr2,237967074,UBE2F-SCLY,ENSG00000258984.5,+,93.52581024169922
21722,chr8,9002896,ERI1,ENSG00000104626.15,+,93.56587982177734
49618,chr20,45857369,ACOT8,ENSG00000101473.17,-,93.639404296875
46829,chr19,2015714,BTBD2,ENSG00000133243.10,-,93.64266967773438
7865,chr2,127811171,WDR33,ENSG00000136709.12,-,93.66454315185547
50848,chr22,43151546,TSPO,ENSG00000100300.18,+,93.68744659423828
36987,chr15,50424386,USP8,ENSG00000138592.14,+,93.68901824951172
52430,chrX,135973840,SLC9A6,ENSG00000198689.13,+,93.70591735839844
5574,chr2,63840997,UGP2,ENSG00000169764.16,+,93.79650115966797
53363,chrX,109733231,ACSL4,ENSG00000068366.21,-,93.89064025878906
32499,chr12,123602127,DDX55,ENSG00000111364.16,+,93.90840148925781
41538,chr17,46923162,GOSR2,ENSG00000108433.17,+,93.92465209960938
12451,chr4,73740568,CXCL8,ENSG00000169429.12,+,93.95062255859375
39252,chr16,66552575,CKLF,ENSG00000217555.13,+,93.96551513671875
30621,chr11,85665129,CREBZF,ENSG00000137504.15,-,94.0372314453125
21514,chr7,141014966,MRPS33,ENSG00000090263.16,-,94.04971313476562
28876,chr11,76445024,EMSY,ENSG00000158636.17,+,94.10651397705078
2998,chr1,9910269,CTNNBIP1,ENSG00000178585.15,-,94.11148834228516
35600,chr14,92794304,GOLGA5,ENSG00000066455.13,+,94.11884307861328
43081,chr17,42423256,CAVIN1,ENSG00000177469.13,-,94.12551879882812
8991,chr3,32238678,CMTM8,ENSG00000170293.9,+,94.15155792236328
20964,chr7,77798434,TMEM60,ENSG00000135211.6,-,94.15774536132812
40581,chr16,85688954,GINS2,ENSG00000131153.9,-,94.17611694335938
43859,chr17,82065804,DUS1L,ENSG00000169718.18,-,94.18424224853516
21458,chr7,135510091,CNOT4,ENSG00000080802.21,-,94.18456268310547
51595,chrX,14873454,MOSPD2,ENSG00000130150.12,+,94.19938659667969
52541,chrX,150983334,HMGB3,ENSG00000029993.15,+,94.19963836669922
24357,chr9,128552586,SPTAN1,ENSG00000197694.19,+,94.25741577148438
9491,chr3,69085020,ARL6IP5,ENSG00000144746.7,+,94.27816772460938
36003,chr14,24213489,CHMP4A,ENSG00000254505.11,-,94.30404663085938
8303,chr2,200889303,PPIL3,ENSG00000240344.10,-,94.30608367919922
18302,chr6,36874803,PPIL1,ENSG00000137168.8,-,94.3087158203125
3024,chr1,11681118,MAD2L2,ENSG00000116670.16,-,94.34140014648438
5379,chr2,30447245,LCLAT1,ENSG00000172954.14,+,94.35177612304688
18185,chr6,32190202,PBX2,ENSG00000204304.12,-,94.4167251586914
22598,chr8,144104460,MAF1,ENSG00000179632.10,+,94.43296813964844
8791,chr3,9890573,JAGN1,ENSG00000171135.15,+,94.45291900634766
40418,chr16,69339583,COG8,ENSG00000213380.16,-,94.46153259277344
36373,chr14,74302987,ABCD4,ENSG00000119688.21,-,94.46265411376953
46249,chr19,48469432,CYTH2,ENSG00000105443.17,+,94.4884262084961
32128,chr12,96194374,ELK3,ENSG00000111145.8,+,94.49117279052734
17845,chr6,166999307,CEP43,ENSG00000213066.14,+,94.50675201416016
37546,chr15,29822502,TJP1,ENSG00000104067.17,-,94.51078796386719
17083,chr6,36442999,KCTD20,ENSG00000112078.14,+,94.53999328613281
38812,chr16,21158660,LDAF1,ENSG00000011638.11,+,94.55162048339844
2279,chr1,186375837,ODR4,ENSG00000157181.16,+,94.56434631347656
48894,chr20,38962343,DHX35,ENSG00000101452.15,+,94.5804443359375
34290,chr13,99501471,TM9SF2,ENSG00000125304.10,+,94.65314483642578
6185,chr2,158968639,TANC1,ENSG00000115183.15,+,94.69049835205078
548,chr1,27773218,STX12,ENSG00000117758.14,+,94.70161437988281
27322,chr10,101588270,POLL,ENSG00000166169.17,-,94.70687103271484
19583,chr7,65373854,ZNF92,ENSG00000146757.14,+,94.72622680664062
41888,chr17,72121019,SOX9,ENSG00000125398.8,+,94.72632598876953
19010,chr6,149546043,PPIL4,ENSG00000131013.4,-,94.73680877685547
4094,chr1,145958017,LIX1L,ENSG00000271601.4,-,94.74128723144531
36809,chr15,40844047,SPINT1,ENSG00000166145.15,+,94.77117919921875
39050,chr16,31117663,KAT8,ENSG00000103510.20,+,94.80270385742188
15910,chr5,111512535,STARD4,ENSG00000164211.13,-,94.92375946044922
52328,chrX,119468443,SLC25A5,ENSG00000005022.6,+,95.00428771972656
23179,chr8,81721263,ZFAND1,ENSG00000104231.11,-,95.01316833496094
28127,chr11,47248915,NR1H3,ENSG00000025434.19,+,95.0416259765625
20662,chr7,26864590,SKAP2,ENSG00000005020.13,-,95.0477066040039
43842,chr17,81911413,PCYT2,ENSG00000185813.11,-,95.0497055053711
30261,chr11,64810581,MEN1,ENSG00000133895.19,-,95.08493041992188
24802,chr9,33264708,BAG1,ENSG00000107262.26,-,95.1331787109375
40910,chr17,8249288,PFAS,ENSG00000178921.14,+,95.1441879272461
14299,chr5,52989351,ITGA2,ENSG00000164171.11,+,95.14823913574219
6995,chr2,241356284,FARP2,ENSG00000006607.14,+,95.19384002685547
50344,chr21,46228781,LSS,ENSG00000160285.15,-,95.20849609375
11311,chr3,123585053,HACD2,ENSG00000206527.10,-,95.31399536132812
21187,chr7,100479214,TSC22D4,ENSG00000166925.9,-,95.31562805175781
1606,chr1,149852607,H3C15,ENSG00000203852.4,+,95.32511901855469
36121,chr14,45134481,FKBP3,ENSG00000100442.11,-,95.38287353515625
47401,chr19,18941190,HOMER3,ENSG00000051128.19,-,95.40077209472656
3232,chr1,26890283,GPN2,ENSG00000142751.15,-,95.41398620605469
30700,chr11,95924096,MTMR2,ENSG00000087053.20,-,95.4847183227539
24152,chr9,113221543,SLC31A1,ENSG00000136868.11,+,95.5592041015625
161,chr1,9943427,NMNAT1,ENSG00000173614.14,+,95.60975646972656
4061,chr1,120176520,SEC22B,ENSG00000265808.4,-,95.61840057373047
10024,chr3,142596392,PLS1,ENSG00000120756.13,+,95.64286804199219
619,chr1,32072938,TMEM39B,ENSG00000121775.18,+,95.66023254394531
43788,chr17,81295267,SLC38A10,ENSG00000157637.13,-,95.68006896972656
12723,chr4,121801319,EXOSC9,ENSG00000123737.13,+,95.70462799072266
50549,chr22,26483876,SRRD,ENSG00000100104.13,+,95.734619140625
41086,chr17,27294130,WSB1,ENSG00000109046.15,+,95.73774719238281
32218,chr12,104986315,NOPCHAP1,ENSG00000151131.11,+,95.74749755859375
40756,chr17,4940486,RNF167,ENSG00000108523.16,+,95.75408935546875
52174,chrX,101623150,ARMCX3,ENSG00000102401.20,+,95.78485870361328
3147,chr1,21783149,USP48,ENSG00000090686.16,-,95.84727478027344
38721,chr16,14200329,MRTFB,ENSG00000186260.17,+,95.84844970703125
47823,chr19,43575527,XRCC1,ENSG00000073050.12,-,95.87190246582031
23154,chr8,80030259,MRPS28,ENSG00000147586.10,-,95.8794937133789
45168,chr19,10543903,ATG4D,ENSG00000130734.10,+,95.87966918945312
4790,chr1,202927234,KLHL12,ENSG00000117153.16,-,95.88226318359375
28030,chr11,35139169,CD44,ENSG00000026508.21,+,95.93025207519531
8921,chr3,15427597,EAF1,ENSG00000144597.14,+,95.93560791015625
10460,chr3,11846885,TAMM41,ENSG00000144559.11,-,95.97561645507812
25833,chr10,42782794,BMS1,ENSG00000165733.8,+,96.0223388671875
28575,chr11,65572537,FAM89B,ENSG00000176973.8,+,96.0533447265625
13148,chr4,6709865,MRFAP1L1,ENSG00000178988.11,-,96.09513854980469
49591,chr20,44960397,TOMM34,ENSG00000025772.8,-,96.14152526855469
1167,chr1,77779623,MIGA1,ENSG00000180488.17,+,96.18830108642578
32909,chr12,25195160,DNAI7,ENSG00000118307.20,-,96.23914337158203
49052,chr20,54208086,PFDN4,ENSG00000101132.10,+,96.30622863769531
42754,chr17,28718166,RAB34,ENSG00000109113.20,-,96.32585906982422
17105,chr6,37819797,ZFAND3,ENSG00000156639.12,+,96.33718872070312
5677,chr2,73828961,STAMBP,ENSG00000124356.17,+,96.37118530273438
12351,chr4,55853674,EXOC1,ENSG00000090989.18,+,96.39189910888672
25850,chr10,45727199,WASHC2C,ENSG00000172661.20,+,96.43912506103516
45622,chr19,34404398,PDCD2L,ENSG00000126249.8,+,96.4396743774414
15536,chr5,34915504,RAD1,ENSG00000113456.20,-,96.56343078613281
17775,chr6,154733415,SCAF8,ENSG00000213079.10,+,96.64820098876953
3290,chr1,31065695,PUM1,ENSG00000134644.16,-,96.66824340820312
4666,chr1,181022870,STX6,ENSG00000135823.14,-,96.6954345703125
50137,chr21,28992877,LTN1,ENSG00000198862.14,-,96.74129486083984
12797,chr4,141220894,ZNF330,ENSG00000109445.11,+,96.744140625
12233,chr4,38664198,KLF3,ENSG00000109787.13,+,96.7515869140625
38144,chr15,79897014,MTHFS,ENSG00000136371.11,-,96.82816314697266
8916,chr3,14947582,NR2C2,ENSG00000177463.16,+,96.83340454101562
9399,chr3,52536604,UQCC5,ENSG00000168273.8,+,96.85266876220703
50680,chr22,35299893,TOM1,ENSG00000100284.22,+,96.91285705566406
7,chr1,1013496,ISG15,ENSG00000187608.10,+,96.9180908203125
21029,chr7,92245924,ENSG00000289027,ENSG00000289027.1,-,96.91818237304688
41620,chr17,50095350,PDK2,ENSG00000005882.12,+,96.9405517578125
8185,chr2,178451175,PRKRA,ENSG00000180228.14,-,97.02896118164062
